temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
2600,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,3227,8.2,23.7,9.5
2600,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,3235,7.7,22.1,8.8
2600,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,14108,2.0,3.6,2.2
2600,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,14337,1.9,3.3,2.0
2600,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,13562,2.1,3.7,2.3
2600,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,13768,1.9,3.4,2.1
2600,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,7249,3.8,6.0,4.0
2600,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,7282,3.5,5.5,3.7
2600,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,3947,6.8,9.9,7.1
2600,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,3953,6.3,9.2,6.6
2600,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,10091,2.8,11.3,3.6
2600,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,10230,2.6,10.3,3.3
2600,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,9722,2.9,11.8,3.7
2600,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,9848,2.7,10.8,3.4
2600,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,5420,5.2,22.5,6.7
2600,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,5446,4.9,20.9,6.3
2600,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,2770,10.2,42.2,13.0
2600,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,2775,9.5,39.3,12.2
2600,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,11293,2.2,6.2,2.5
2600,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,11427,2.0,5.8,2.3
2600,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,10996,2.2,6.4,2.6
2600,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,11121,2.1,5.9,2.4
2600,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,6445,3.8,10.8,4.4
2600,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,6475,3.5,10.1,4.1
2600,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,3289,7.6,21.8,8.7
2600,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,3295,7.1,20.3,8.1
2500,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,13526,2.2,4.0,2.4
2500,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,13753,2.1,3.7,2.2
2500,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,13109,2.3,4.1,2.5
2500,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,13318,2.1,3.8,2.3
2500,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,7649,3.8,6.2,4.0
2500,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,7691,3.5,5.8,3.7
2500,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,4290,6.6,10.0,6.9
2500,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,4299,6.2,9.3,6.4
2500,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,10052,3.0,12.2,3.8
2500,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,10198,2.8,11.2,3.5
2500,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,9754,3.1,12.6,3.9
2500,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,9888,2.9,11.6,3.6
2500,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,5890,5.2,22.1,6.6
2500,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,5923,4.8,20.6,6.1
2500,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,3125,9.7,40.4,12.4
2500,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,3132,9.0,37.7,11.5
2500,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,11236,2.4,6.7,2.7
2500,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,11377,2.2,6.2,2.5
2500,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,10992,2.4,6.8,2.8
2500,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,11125,2.2,6.3,2.6
2500,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,6916,3.8,11.0,4.4
2500,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,6953,3.6,10.2,4.1
2500,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,3679,7.3,21.3,8.5
2500,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,3687,6.8,19.8,7.9
2500,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,15743,1.8,3.3,1.9
2500,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,16000,1.7,3.0,1.8
2500,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,15132,1.9,3.4,2.0
2500,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,15363,1.7,3.1,1.8
2500,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,8024,3.4,5.6,3.6
2500,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,8060,3.1,5.2,3.3
2500,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,4364,6.1,9.2,6.3
2500,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,4371,5.6,8.6,5.9
2500,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,11468,2.5,9.7,3.1
2500,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,11625,2.3,8.9,2.9
2500,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,11050,2.6,10.2,3.2
2500,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,11193,2.4,9.4,3.0
2500,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,6186,4.6,19.7,5.9
2500,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,6214,4.3,18.3,5.5
2500,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,3183,8.9,37.2,11.3
2500,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,3188,8.3,34.6,10.6
2500,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,12580,2.0,5.6,2.3
2500,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,12727,1.8,5.2,2.1
2500,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,12253,2.0,5.8,2.4
2500,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,12390,1.9,5.3,2.2
2500,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,7247,3.4,9.8,4.0
2500,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,7279,3.2,9.1,3.7
2500,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,3748,6.8,19.6,7.8
2500,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,3754,6.3,18.3,7.3
